2455708.87185 R 19.6724 0.1656 True
2455712.85547 g 18.8967 0.0336 True
2455712.89829 g 18.82 0.0337 True
2455715.81845 g 18.1491 0.0183 True
2455715.86216 g 18.2127 0.0185 True
No data from iPTF
 
