2455377.71156 R 19.385 0.1711 True
2455667.71637 R 19.4309 0.1419 True
2455865.92605 g 19.5972 0.1354 False
2456009.80319 R 20.5462 0.1671 True
2456392.67346 R 18.9407 0.0489
2456392.70353 R 18.0452 0.0442
2456392.70353 R 18.8214 0.0347
2456392.73361 R 18.767 0.0499
2456393.80749 R 18.6537 0.0383
2456393.84358 R 18.6602 0.0358
2456395.64944 R 18.4776 0.0458
2456395.67931 R 18.6503 0.0289
2456395.70933 R 18.674 0.0349
2456396.65819 R 18.6459 0.0396
2456396.69089 R 18.3323 0.03
2456396.69089 R 18.5308 0.0265
2456396.72391 R 18.7188 0.0298
2456400.65115 R 18.1763 0.0465
2456400.68059 R 18.2892 0.042
2456400.68059 R 18.1617 0.0342
2456401.65196 R 17.9781 0.0435
2456401.68157 R 18.2488 0.0338
2456401.68157 R 17.9735 0.0466
2456401.71091 R 18.1955 0.0512
2456402.65259 R 18.3169 0.0335
2456402.68157 R 17.7885 0.0539
2456402.71104 R 18.3533 0.0342
2456403.65076 R 17.9473 0.063
2456403.68001 R 18.3789 0.0494
2456403.70962 R 18.1029 0.0619
2456404.65314 R 17.8889 0.0537
2456404.70213 R 17.7416 0.0556
2456404.73293 R 17.8196 0.0384
2456405.74031 R 18.5987 0.0636
2456405.79469 R 18.0786 0.0711
2456405.82377 R 17.9639 0.073
2456413.75036 R 18.8092 0.0322
2456413.77983 R 18.6651 0.0275
2456413.77983 R 18.6593 0.0276
2456413.80921 R 18.7013 0.0347
2456416.69113 R 18.9733 0.0938
2456417.67817 R 18.5792 0.0308
2456423.66809 R 18.4974 0.036
2456424.72478 R 18.5595 0.0287
2456425.68198 R 18.5561 0.0278
2456426.69597 R 18.4786 0.0322
2456427.68101 R 18.3946 0.0353
2456428.72014 R 18.598 0.031
2456429.68628 R 17.7066 0.0961
2456432.78446 R 17.9806 0.0489
2456432.81488 R 18.3915 0.0519
2456433.71707 R 17.2322 0.0512
2456433.76921 R 18.5877 0.077
