2455060.78491 R 20.2935 0.1478 True
2455060.86274 R 20.1098 0.1307 True
2455062.91088 R 20.2434 0.1206 True
2455063.69671 R 19.8006 0.1413 True
2455069.81631 R 19.4937 0.0942 True
2455069.86186 R 19.5676 0.0944 True
2455088.71567 R 19.9708 0.1326 True
2455088.76028 R 19.5684 0.1032 True
No data from iPTF
 
