No data from PTF
 
2457715.66603 g 20.1587 0.1159
2457715.70625 R 20.1824 0.127
2457716.71981 R 20.4916 0.1833
2457717.69097 R 20.36 0.2073
2457717.7758 g 19.7982 0.1561
2457718.65579 g 20.0426 0.1242
2457718.69642 R 20.4301 0.2002
2457723.69262 R 20.4267 0.1443
2457723.72546 R 20.3086 0.1461
