2455680.94831 R 18.4649 0.0441 True
2455680.99191 R 18.5223 0.0588 True
2455693.92539 R 18.4318 0.0546 True
2455693.96887 R 18.3246 0.0541 True
2455702.88764 R 18.8803 0.1891 True
2455709.88847 R 19.1495 0.1008 True
2455709.93225 R 19.323 0.1232 True
No data from iPTF
 
