2455273.97964 R 19.4571 0.2012 True
2456355.79705 R 20.5926 0.172
2456372.8948 R 18.7383 0.1598
2456402.76326 R 19.92 0.1243
2456417.72988 R 20.0683 0.1609
2457098.84625 g 17.5545 0.0171
2457098.89279 g 17.6133 0.0158
2457102.81638 g 17.7234 0.0169
2457103.81888 g 17.7653 0.0188
2457103.86667 g 17.7678 0.0197
2457104.349625 g 17.7973 0.0139
2457104.83258 g 17.8345 0.0221
2457104.87984 g 17.9681 0.0229
2457107.8111 g 18.2242 0.0275
2457107.85905 g 18.253 0.0262
2457108.86067 g 18.1717 0.0271
2457108.88741 g 18.3309 0.0263
2457109.355185 g 18.2945 0.0214
2457109.82296 g 18.4885 0.0417
2457109.84999 g 18.1869 0.0365
2457111.84166 g 18.4714 0.0685
2457111.86867 g 18.6616 0.0597
2457112.33647 g 18.54 0.04
2457112.80427 g 18.2449 0.0792
2457113.81318 g 18.0154 0.0911
2457113.83345 g 18.0595 0.0865
2457122.79883 g 19.0981 0.0634
2457122.82333 g 19.5484 0.0996
2457124.83868 g 19.2275 0.0687
2457125.351215 g 19.2615 0.0461
2457125.86375 g 19.2101 0.0872
2457125.88706 g 19.2651 0.0736
2457126.79797 g 19.4722 0.0679
2457126.82124 g 19.1811 0.0563
2457127.79117 g 19.3607 0.0705
2457127.81438 g 19.6415 0.0786
2457128.77558 g 19.4065 0.0853
2457128.79884 g 19.6991 0.0861
2457129.77946 g 19.4365 0.0696
2457130.287435 g 19.4476 0.0462
2457130.77216 g 19.6406 0.0756
2457130.79654 g 19.6227 0.0753
2457131.78387 g 19.9425 0.0874
2457131.80826 g 19.6756 0.0856
2457178.68968 g 19.9717 0.1012
2457178.71174 g 20.6242 0.2113
2457179.19757 g 19.8871 0.068
2457179.6834 g 20.23 0.123
2457179.71235 g 19.9347 0.1188
2457180.68774 g 19.6649 0.0977
2457181.21888 g 19.5292 0.0594
2457185.73708 g 20.5443 0.1377
2457186.216215 g 20.2894 0.0811
2457186.69535 g 20.5547 0.1364
2457186.72134 g 20.6391 0.1493
2457187.72122 g 19.9958 0.1388
2457188.20828 g 19.5409 0.0674
2457188.72348 g 20.4551 0.1218
2457189.72936 g 20.4534 0.1369
2457189.74272 g 20.7827 0.1527
2457190.22168 g 20.1096 0.0777
2457190.70064 g 20.597 0.1512
2457190.72914 g 20.0212 0.1378
2457191.69594 g 19.9419 0.093
2457191.71905 g 19.7002 0.1031
2457192.73693 g 20.5578 0.138
2457192.73925 g 20.1582 0.1224
2457193.69956 g 19.9253 0.1125
2457193.7305 g 20.9445 0.2025
2457194.21445 g 20.0128 0.0767
2457194.6984 g 20.0876 0.1298
2457194.72938 g 20.0545 0.1379
2457195.69287 g 20.8584 0.2046
2457195.72316 g 20.0358 0.1278
2457196.206295 g 20.9151 0.137
2457197.68652 g 19.6137 0.1634
2457197.71244 g 20.1444 0.1497
2457198.71235 g 19.3617 0.1831
2457429.027405 g 20.3779 0.1325
2457480.77008 g 20.262 0.1946
2457483.76064 g 19.8029 0.1385
