2455843.86634 R 18.7622 0.19 True
2455849.80409 R 18.5774 0.0699 True
2455849.84811 R 18.457 0.07 True
2455857.63008 g 19.4288 0.0427 True
2455857.67355 g 19.4708 0.0422 True
No data from iPTF
 
