2455380.90463 R 20.7201 0.1694 True
2455380.94787 R 20.9511 0.2049 True
2455386.71015 R 20.5066 0.1181 True
2455391.70934 R 21.0239 0.1139 True
2455391.75333 R 20.7454 0.153 True
2455396.79103 R 20.7834 0.1678 True
2455396.83503 R 21.4993 0.1858 True
2455411.71804 R 20.5749 0.1339 True
No data from iPTF
 
