No data from PTF
 
2457782.99238 I 19.6162 0.1762
2457783.02538 g 20.155 0.1819
2457784.98918 g 20.0613 0.1291
2457785.04675 g 19.9524 0.1275
2457787.06341 g 20.2998 0.2124
