2455362.82384 R 20.5546 0.1368 True
2455784.7374 R 18.6431 0.1444 True
2456711.02928 R 18.5641 0.0454
2456712.02512 R 18.1539 0.0464
2456713.02399 R 18.5202 0.0404
2456714.02631 R 17.2765 0.1163
2456721.91023 R 18.2265 0.0666
2456722.05464 R 18.5823 0.0852
2456724.89597 R 18.8274 0.0694
2456725.89709 R 17.2532 0.0812
2456726.04321 R 18.9883 0.0827
2456786.97211 R 19.4946 0.078
2456789.80407 R 18.6392 0.0924
2456789.83677 R 18.7575 0.0958
2456792.91623 R 18.7633 0.1286
2456792.95031 R 19.1221 0.1177
2456802.93557 R 20.1662 0.1117
2456803.95767 R 20.9773 0.1808
2456804.96321 R 19.7291 0.1287
2456815.91105 R 20.0875 0.167
2456816.84815 R 19.4668 0.1498
2456817.89819 R 18.8898 0.1156
2456818.86339 R 19.3384 0.1619
2456819.79192 R 18.986 0.1445
2456820.80821 R 19.0519 0.169
2456824.87273 R 19.3663 0.1688
2456824.90127 R 19.4457 0.1563
2456825.85321 R 19.6756 0.1393
2456825.88426 R 17.8883 0.0692
2456826.86223 R 19.5296 0.1335
2456828.91068 R 19.6845 0.1496
2456829.8445 R 19.9457 0.117
2456829.87213 R 19.8969 0.1582
2456830.89032 R 20.1507 0.1715
2456831.89288 R 20.2854 0.1337
2456833.81608 R 20.4048 0.1505
2456835.80983 R 19.1477 0.1022
2456835.83782 R 20.0102 0.1063
2456863.69957 R 19.5966 0.1168
