2456020.90156 R 18.8574 0.1259 False
2456363.03138 R 18.963 0.0657
2456363.86315 R 19.023 0.0558
2456366.95478 R 18.7338 0.0419
2456366.96558 R 18.928 0.0399
2456366.97648 R 19.3722 0.1093
2456366.98756 R 18.7969 0.0801
2456368.04172 R 18.4484 0.0655
2456370.00824 R 18.8839 0.039
2456370.03775 R 18.4308 0.0592
2456375.01191 R 18.5759 0.0341
2456376.99087 R 18.9698 0.0623
2456377.02248 R 18.8005 0.0371
2456385.98647 R 18.6799 0.0829
2456387.02269 R 19.0792 0.0612
2456404.97848 R 18.6551 0.0361
2456405.00809 R 18.6465 0.0867
2456412.95438 R 18.821 0.0912
2456412.98418 R 18.2658 0.0698
2456413.95712 R 19.1947 0.0788
2456413.98645 R 18.4645 0.0582
