2455088.83179 R 20.3374 0.1201 True
2455094.74907 R 21.114 0.1908 True
2455388.98103 R 19.406 0.1779 True
2455410.88992 R 19.6369 0.1376 True
2455423.87284 R 20.7961 0.2089 True
2455426.93728 R 20.1825 0.1175 True
2455426.98037 R 18.5886 0.0773 True
2455429.95708 R 21.0597 0.1785 True
2455430.00339 R 20.568 0.191 True
2455446.6662 R 20.4231 0.1751 True
2455450.83579 R 20.6928 0.2003 True
2455473.80731 R 20.5426 0.1824 True
2455486.88263 R 19.6359 0.1719 True
2455497.79413 R 19.9177 0.1494 True
2456504.79634 R 17.3049 0.1505
2456505.79316 R 20.7628 0.1423
2456513.91956 R 21.5465 0.1817
2456541.7073 R 21.5761 0.2061
2456541.74468 R 20.4858 0.1421
2456571.85942 R 20.531 0.147
2456572.79418 R 20.0002 0.1955
2456588.74615 R 20.2587 0.1612
2456590.68938 R 21.5496 0.2047
2456598.67671 R 20.8528 0.15
2456599.6117 R 20.5095 0.1561
2456599.64126 R 20.2124 0.1025
2456599.64126 R 20.0653 0.1445
2456599.67645 R 20.0454 0.1119
2456600.58634 R 19.5377 0.0866
2456600.61126 R 19.4299 0.0592
2456600.61126 R 19.4305 0.0707
2456600.79801 R 19.3282 0.1044
2456602.60701 R 18.8045 0.0563
2456602.66997 R 18.7985 0.0497
2456602.69542 R 18.8819 0.0543
2456603.59622 R 18.4587 0.0537
2456603.67161 R 18.4459 0.0317
2456603.67161 R 18.4118 0.0402
2456603.70589 R 18.4612 0.037
2456605.60318 R 18.1008 0.0271
2456605.63429 R 18.1033 0.0221
2456605.63429 R 18.0728 0.0254
2456605.65881 R 18.1104 0.0248
2456606.58181 R 17.8997 0.0438
2456606.60725 R 17.869 0.0315
2456606.60725 R 17.9106 0.0292
2456606.63207 R 17.9786 0.0523
