2456202.69589 R 19.8959 0.1575 True
2456204.67572 R 19.8196 0.1344 True
2456206.61572 R 19.8533 0.0974 True
2456206.65126 R 19.487 0.0894 True
2456206.68149 R 19.808 0.0906 True
2456234.73125 R 20.5426 0.2076 True
No data from iPTF
 
