No data from PTF
 
2457127.4656 g 21.157 0.1708
2457129.94929 g 20.4994 0.1889
2457129.97174 g 20.83 0.1982
2457130.458855 g 20.7838 0.1356
2457130.94597 g 20.5601 0.1862
2457130.9695 g 20.4635 0.1965
2457131.95896 g 20.1134 0.1398
2457131.98242 g 20.4999 0.1816
2457140.86219 g 20.4299 0.2166
2457141.92625 g 20.0856 0.1702
2457141.95587 g 19.7392 0.1199
2457142.433465 g 20.1887 0.1077
2457142.94213 g 19.9819 0.1657
2457154.94068 g 21.1366 0.2037
2457156.9084 g 20.8183 0.1934
