No data from PTF
 
2456382.67575 R 21.3433 0.1973
2456386.64677 R 20.7248 0.2008
2456386.67659 R 20.3476 0.2006
2456386.67659 R 20.5449 0.118
2456386.70652 R 20.812 0.1692
