2455284.86516 R 19.4334 0.144 False
2455342.92387 R 18.5252 0.1125 False
2456016.97701 R 19.3813 0.1096 True
2456017.01189 R 19.5816 0.0903 True
2456017.01302 R 19.239 0.0988 True
2456017.71969 R 19.1337 0.1457 True
2456017.75008 R 19.3328 0.1634 True
2456017.75122 R 19.1299 0.1554 True
2456017.78829 R 19.1466 0.0963 True
2456017.81788 R 19.3626 0.1141 True
2456020.75806 R 19.1541 0.173 True
2456020.75926 R 18.854 0.1779 True
2456020.80972 R 18.8385 0.1187 True
2456020.8109 R 18.7824 0.1555 True
2456020.85356 R 19.367 0.1543 True
2456020.85691 R 18.9688 0.1435 True
2456024.96076 R 18.4462 0.1888 True
2456026.95226 R 18.6753 0.1302 True
2456026.95338 R 19.4105 0.1821 True
2456026.98312 R 18.6048 0.1291 True
2456026.98436 R 19.209 0.1909 True
2456027.01402 R 19.3897 0.2 True
2456027.01529 R 19.239 0.2117 True
2456035.01049 R 20.0609 0.1424 True
2456035.01169 R 19.8474 0.1538 True
2456035.93904 R 19.9385 0.1429 True
2456035.97185 R 20.3528 0.147 True
2456035.97324 R 19.6526 0.1233 True
2456036.00954 R 19.3361 0.1674 True
2456037.94277 R 19.7596 0.1334 True
2456037.94391 R 19.6255 0.1289 True
2456037.97584 R 20.0496 0.1172 True
2456037.97699 R 19.4106 0.1141 True
2456038.00609 R 19.3467 0.1767 True
2456038.00722 R 19.3729 0.1654 True
2456039.93948 R 20.138 0.1119 True
2456039.94076 R 19.9764 0.1451 True
2456039.98769 R 19.8866 0.0931 True
2456039.99 R 19.7556 0.1428 True
2456040.97749 R 19.6841 0.1401 True
2456041.94571 R 20.0398 0.1566 True
2456041.94693 R 19.9636 0.1224 True
2456041.97691 R 20.2468 0.153 True
2456041.97804 R 19.4218 0.134 True
2456046.00462 R 19.6634 0.1832 True
2456046.7672 R 19.7871 0.188 True
2456046.79659 R 20.3208 0.216 True
2456046.79775 R 20.2316 0.2045 True
2456046.82583 R 19.9651 0.1626 True
2456046.82696 R 20.1642 0.2145 True
2456048.88088 R 19.2448 0.203 True
2456050.95222 R 19.9384 0.213 True
2456050.98523 R 20.3305 0.1742 True
2456059.7347 R 20.6264 0.1595 True
2456061.67564 R 20.6592 0.1852 True
2456067.96691 R 20.5411 0.1471 True
No data from iPTF
 
