2456146.00238 R 17.7372 0.0664 True
2456146.0036 R 17.8471 0.0742 True
2456146.00471 R 18.0453 0.0809 True
2456148.00039 R 18.07 0.0729 True
2456148.00552 R 17.9387 0.0909 True
2456209.82885 g 20.7719 0.2019 True
No data from iPTF
 
