2455711.90154 R 20.3376 0.1408 True
2455711.94491 R 20.4248 0.1285 True
2455721.9334 R 20.2707 0.1024 True
2455721.97727 R 20.0315 0.1594 True
2455724.88017 R 20.2061 0.2105 True
2455724.92362 R 20.4288 0.1575 True
No data from iPTF
 
