2456568.77897 R 18.9378 0.0335
2456568.81826 R 18.9158 0.0361
2456569.73406 R 18.8678 0.0475
2456569.88483 R 18.8729 0.0344
2456569.88483 R 19.0378 0.0435
2456569.92039 R 18.8024 0.036
2456570.82201 R 18.9724 0.0702
2456570.89579 R 19.2078 0.0685
2456570.93153 R 17.6274 0.0554
2456571.83299 R 18.4697 0.0653
2456571.87542 R 18.9226 0.053
2456571.92682 R 18.8445 0.0636
2456572.82867 R 18.6651 0.0379
2456572.86126 R 18.8769 0.0324
2456572.86126 R 18.7541 0.046
2456572.91622 R 18.864 0.038
2456573.81904 R 18.9031 0.041
2456573.85199 R 19.0183 0.0406
2456573.88519 R 19.0174 0.0538
2456576.86008 R 18.8937 0.0371
2456576.91975 R 19.0231 0.0522
2456576.91975 R 19.0401 0.0363
2456576.95741 R 19.0863 0.0496
2456577.85977 R 18.8825 0.0394
2456577.89057 R 19.0575 0.0462
2456578.67179 R 18.8069 0.0705
2456578.697 R 18.8906 0.0668
2456578.697 R 18.8761 0.0458
2456578.72243 R 19.0693 0.0755
2456579.72514 R 18.9088 0.075
2456579.79348 R 18.9549 0.0777
2456579.79348 R 18.9365 0.0499
2456579.81868 R 18.8106 0.0532
2456580.72067 R 19.1996 0.1238
2456580.79714 R 18.9553 0.0675
2456580.79714 R 18.9809 0.0519
2456580.82286 R 18.9731 0.0678
2456581.72525 R 19.104 0.1116
2456581.79668 R 19.0337 0.0857
2456581.79668 R 18.8284 0.1053
2456581.82252 R 19.1822 0.1027
2456626.6723 R 19.309 0.0643
2456637.59646 R 19.1445 0.0842
2456637.64478 R 19.4225 0.1279
2456648.58512 R 19.5276 0.095
2456648.62459 R 19.1639 0.0714
2456648.66485 R 19.3589 0.1066
2456648.7077 R 19.3552 0.0444
2456648.7077 R 19.281 0.0678
2456648.74941 R 19.5195 0.1063
2456648.79036 R 19.2034 0.1261
2456648.82851 R 19.2952 0.1329
2456649.58127 R 19.5538 0.0791
2456649.62553 R 19.4896 0.0833
2456675.72743 R 20.029 0.1506
2456675.72743 R 20.0439 0.1262
2456675.77164 R 19.7786 0.1597
2456676.59598 R 20.0578 0.1164
2456676.64041 R 20.1646 0.1085
2456676.68803 R 20.1215 0.1455
2456676.68803 R 20.3516 0.1074
2456676.7299 R 19.6896 0.1301
