No data from PTF
 
2457716.66365 g 18.4778 0.0695
2457716.71054 R 18.0647 0.0423
2457722.67612 g 18.6118 0.0499
2457722.7216 R 17.8716 0.0325
2457725.62878 g 18.6949 0.0748
2457725.65487 R 17.8813 0.0356
2457728.59391 R 17.8281 0.0371
2457728.62503 g 18.893 0.0747
