2455034.90031 R 19.6628 0.0891 False
2455040.95718 R 21.024 0.1687 True
2455056.83192 R 20.749 0.2106 True
2455060.79484 R 20.5204 0.1462 True
2455060.87288 R 20.9015 0.1629 True
2455062.72111 R 20.7893 0.1898 False
2455062.82049 R 20.5919 0.1386 True
2455063.75537 R 20.994 0.191 True
2455063.79172 R 20.5256 0.1639 True
2455069.85108 R 20.4899 0.1949 True
2455069.8966 R 20.5827 0.1464 True
2455088.72301 R 20.5216 0.1358 True
2455414.81159 R 20.4103 0.1499 True
2455420.95271 R 20.3877 0.1879 True
2455427.79153 R 20.5778 0.1917 True
2455440.89053 R 20.0252 0.121 True
2455448.72748 R 20.8799 0.1881 True
2455530.63042 R 20.2789 0.1717 True
2455765.822 R 20.5887 0.1958 True
2455766.83147 R 19.9694 0.2073 True
2455770.7598 R 20.3188 0.1786 True
2456510.78178 R 20.9581 0.1483
2456514.75255 R 20.9264 0.1737
2456515.70815 R 20.7546 0.1763
2456515.74532 R 21.0186 0.137
2456515.78631 R 20.721 0.1672
2456516.7517 R 20.3939 0.1391
2456516.7517 R 20.5925 0.1346
2456516.79528 R 20.6599 0.173
2456517.70309 R 19.9668 0.1306
2456517.74829 R 20.1648 0.1628
2456517.74829 R 20.2982 0.1013
2456517.78797 R 20.0105 0.0977
2456518.69986 R 20.1705 0.1911
2456518.76896 R 19.8216 0.0763
2456518.76896 R 19.765 0.0875
2456518.80498 R 19.7533 0.0963
2456519.70725 R 19.6083 0.1201
2456519.76652 R 19.5738 0.0674
2456519.76652 R 19.5527 0.0867
2456519.80256 R 19.4211 0.0715
2456520.70428 R 19.2174 0.0943
2456520.77773 R 19.0952 0.0676
2456520.77773 R 19.1954 0.0494
2456520.95804 R 19.2632 0.048
2456521.85961 R 18.99 0.0555
2456521.97869 R 19.1954 0.0455
2456532.67572 R 18.3884 0.0372
2456532.8851 R 18.4039 0.027
2456532.92211 R 18.3426 0.0277
2456533.82528 R 18.38 0.0253
2456533.94817 R 18.4487 0.0342
2456533.94817 R 18.404 0.0256
2456533.98409 R 18.472 0.0376
2456537.66176 R 18.4161 0.0368
2456539.65796 R 18.468 0.0398
2456539.91147 R 18.4511 0.0938
2456539.91147 R 18.4991 0.0321
2456539.9483 R 18.6295 0.0308
2456541.65192 R 18.6789 0.0493
2456541.87718 R 18.4733 0.0335
2456541.87718 R 18.734 0.0294
2456542.81581 R 18.7747 0.0343
2456543.64663 R 18.7329 0.0476
2456543.68384 R 18.851 0.0341
2456543.68384 R 18.8486 0.0446
2456543.78872 R 18.8826 0.0368
2456545.80118 R 17.9565 0.1169
2456546.6373 R 18.8179 0.0636
2456546.67323 R 19.0276 0.0568
