2456183.83904 g 22.2765 0.1821 True
2456183.8823 g 21.9635 0.1373 True
2456183.92556 g 22.0631 0.1509 True
2456183.96361 g 22.068 0.1509 True
2456184.79038 g 21.8672 0.1539 True
2456185.82995 g 22.0249 0.1639 True
2456185.8674 g 21.7647 0.1212 True
2456185.90339 g 21.7298 0.1477 True
2456186.7941 g 21.7011 0.1432 True
2456186.83093 g 21.5263 0.1179 True
2456186.86865 g 21.7174 0.1218 True
2456186.90384 g 21.964 0.162 True
2456186.94007 g 21.6363 0.1285 True
2456186.97492 g 21.6839 0.1412 True
2456187.00763 g 21.7714 0.1328 True
2456187.8036 g 21.5669 0.1342 True
2456187.84027 g 21.4541 0.1143 True
2456187.88833 g 21.585 0.1261 True
2456187.92162 g 21.6459 0.1204 True
2456187.95608 g 21.7411 0.1177 True
2456187.9906 g 21.5786 0.1307 True
2456188.7873 g 21.8 0.1637 True
2456188.84223 g 21.6133 0.1805 True
2456188.89565 g 21.7973 0.1327 True
2456188.93271 g 21.6049 0.1312 True
2456188.97464 g 21.6751 0.1325 True
2456189.74591 R 23.1681 0.1968 True
2456189.80632 R 22.7436 0.1401 True
2456189.85355 R 23.3908 0.1236 True
2456189.89434 R 23.3491 0.1471 True
2456189.93266 R 23.0902 0.1455 True
2456189.97031 R 23.2529 0.1568 True
2456190.00559 R 23.2967 0.1971 True
2456190.74041 g 21.6732 0.1825 True
2456190.78422 g 21.246 0.115 True
2456190.84628 g 21.3966 0.1 True
2456190.90029 g 21.3383 0.0952 True
2456190.93757 g 21.5018 0.1067 True
2456190.97778 g 21.5073 0.1232 True
2456191.76539 g 21.5791 0.1869 True
2456191.80338 g 21.3718 0.1205 True
2456191.88292 g 21.5795 0.1249 True
2456191.95081 g 21.4781 0.1016 True
2456191.99104 g 21.5233 0.1257 True
2456192.85382 g 20.9396 0.1528 True
2456192.89289 g 21.3495 0.1072 True
2456192.93351 g 21.1109 0.1461 True
2456193.79286 R 22.4836 0.1757 True
2456193.83565 R 23.7682 0.1758 True
2456194.85383 R 22.9215 0.1005 True
2456194.8975 R 23.2656 0.1758 True
2456194.93566 R 23.1599 0.1385 True
2456195.00809 R 23.1819 0.2076 True
2456195.81675 R 23.2985 0.1596 True
2456195.85488 R 23.1922 0.1312 True
2456195.9258 R 22.8444 0.1361 True
2456195.96384 R 23.0679 0.1294 True
2456196.00277 R 22.9582 0.1594 True
2456196.86137 R 23.1527 0.1913 True
2456196.9423 R 23.0311 0.1846 True
2456196.98622 R 22.7511 0.1812 True
2456197.92617 R 23.1187 0.1601 True
2456198.00588 R 23.4988 0.1571 True
2456198.99227 R 21.6353 0.1615 True
No data from iPTF
 
