2455591.00486 R 20.3575 0.158 False
2455656.72047 g 21.4006 0.2017 True
2455689.93122 g 21.0802 0.2077 False
2455709.8187 R 20.7139 0.1828 False
2455737.70963 g 21.5683 0.1799 True
2455740.70851 g 21.2728 0.1603 True
2455741.70483 g 21.2302 0.1554 True
2456016.86481 R 20.8969 0.2107 True
2456033.86275 R 20.6465 0.1687 True
2456038.81084 R 20.7713 0.1491 True
2456041.74086 R 21.0774 0.1997 True
2456047.94683 R 20.4167 0.1645 True
2456047.97662 R 20.7435 0.2004 True
2456060.83887 R 20.6544 0.1728 True
2456062.86021 R 20.7873 0.1444 True
2456382.74119 R 19.2469 0.0737
2456382.77949 R 19.1783 0.0706
2456382.77949 R 19.0171 0.0803
2456382.80968 R 19.0198 0.1062
2456385.79185 R 18.974 0.0595
2456385.821 R 19.0249 0.0427
2456385.821 R 19.0252 0.0494
2456385.85225 R 19.0577 0.0523
2456386.75389 R 19.1056 0.0804
2456386.78641 R 19.0138 0.0444
2456386.78641 R 19.0211 0.039
2456386.8155 R 18.8226 0.0383
2456387.86552 R 18.7145 0.0408
2456387.89447 R 18.7888 0.0319
2456387.89447 R 18.7618 0.0365
2456387.92389 R 18.855 0.0396
2456389.85565 R 18.744 0.0422
2456389.89001 R 18.6554 0.0345
2456389.89001 R 18.7394 0.0321
2456389.92007 R 18.7619 0.0484
2456390.90212 R 18.8688 0.045
2456390.9349 R 18.6228 0.0432
2456392.7666 R 18.7941 0.0516
2456392.79618 R 18.726 0.0367
2456392.79618 R 18.6271 0.0571
2456392.82631 R 18.7087 0.0498
2456394.74487 R 19.1611 0.1505
2456395.85219 R 18.7734 0.033
2456396.70066 R 19.0014 0.0566
2456396.73133 R 18.5853 0.0373
2456399.86237 R 19.1106 0.0535
2456399.91948 R 18.9755 0.0492
2456399.91948 R 19.027 0.0397
2456399.94939 R 19.1213 0.0578
2456400.8508 R 19.0243 0.0671
2456400.88231 R 19.1474 0.0623
2456400.88231 R 19.0642 0.042
2456400.91237 R 19.0941 0.0521
2456401.85059 R 19.2177 0.0876
2456401.88046 R 19.1047 0.0529
2456401.88046 R 19.1789 0.0763
2456401.90962 R 19.1096 0.052
2456402.8333 R 19.2816 0.0709
2456402.86251 R 18.881 0.069
2456402.89852 R 19.2158 0.0852
2456403.84758 R 19.4232 0.083
2456403.88042 R 19.3591 0.0613
2456403.88042 R 19.1508 0.0922
2456403.91013 R 19.4751 0.104
2456404.84993 R 19.4819 0.0975
2456404.88458 R 19.4531 0.0923
2456404.88458 R 19.394 0.0645
2456404.91388 R 19.3977 0.0925
2456405.91126 R 19.3851 0.1764
2456405.94146 R 19.2165 0.1312
2456405.94146 R 19.129 0.1818
2456405.97194 R 19.2562 0.1441
2456412.67078 R 19.4365 0.1051
2456412.70311 R 19.3897 0.0706
2456412.70311 R 19.4611 0.0553
2456412.73723 R 19.1457 0.0646
2456413.6719 R 19.6161 0.0799
2456413.70446 R 19.4328 0.0683
2456413.70446 R 19.38 0.0686
2456413.73439 R 19.4429 0.0936
2456415.66939 R 19.4672 0.128
2456415.94281 R 19.6683 0.1232
2456415.97287 R 19.5837 0.1218
2456416.87479 R 19.5179 0.0728
2456416.90811 R 19.5752 0.0588
2456416.90811 R 19.3625 0.0912
2456416.93816 R 19.9473 0.1015
2456417.84 R 19.3729 0.0984
2456417.89146 R 19.5592 0.0609
2456417.89146 R 19.5729 0.0771
2456417.92166 R 19.6544 0.1001
2456422.85481 R 20.2155 0.1727
2456423.91523 R 20.0693 0.1306
2456423.91523 R 20.3753 0.1167
2456423.94502 R 20.5185 0.1755
2456424.84757 R 20.0705 0.1162
2456424.88804 R 20.367 0.1377
2456424.88804 R 20.0189 0.0914
2456424.91764 R 19.5091 0.1354
2456425.82025 R 19.9524 0.137
2456425.89972 R 20.3363 0.103
2456425.89972 R 20.168 0.1207
2456426.83108 R 20.0363 0.1278
2456426.91799 R 19.8739 0.1386
2456426.91799 R 20.0988 0.0986
2456427.84975 R 20.3147 0.1494
2456427.89898 R 20.1554 0.1698
2456427.89898 R 20.195 0.1139
2456427.92904 R 20.2787 0.2071
2456428.83068 R 20.4855 0.1276
2456429.66161 R 20.0139 0.1591
2456432.67565 R 20.0956 0.1935
2456432.77885 R 20.4634 0.177
2456432.77885 R 20.357 0.129
2456432.80824 R 20.245 0.1452
2456433.76243 R 20.2059 0.1809
2456442.68291 R 19.9877 0.1094
2456442.71689 R 20.2312 0.1754
2456443.8174 R 20.3161 0.2158
2456445.72131 R 20.36 0.1313
2456446.72315 R 21.128 0.1983
2456446.80235 R 20.4026 0.1361
2456447.80649 R 21.0453 0.2044
2456448.71617 R 20.7798 0.1933
2456448.80552 R 20.8639 0.1602
2456449.70751 R 20.3544 0.1104
2456449.79174 R 20.7634 0.164
2456450.72089 R 20.0295 0.1605
2456451.70584 R 20.7239 0.15
2456452.79583 R 20.7051 0.1512
2456455.81712 R 21.0218 0.1934
2456456.7191 R 21.059 0.1853
2456457.71291 R 20.4556 0.1773
2456771.89761 R 20.367 0.1825
2456782.93649 R 20.6809 0.1787
2457526.362845 R 20.4837 0.1599
2457539.285715 R 21.1069 0.1578
