No data from PTF
 
2457695.84413 g 20.2949 0.1825
2457698.79405 R 19.9625 0.0999
2457698.82925 g 19.4876 0.0695
2457701.76649 R 19.3309 0.1143
2457701.80481 g 19.5197 0.1166
2457717.72711 R 18.9042 0.0574
2457717.77705 g 19.0022 0.0575
2457723.72663 R 19.0276 0.069
