2455383.77837 R 19.9491 0.1054 True
2455383.82166 R 20.0612 0.0971 True
2455388.78524 R 20.2122 0.1534 True
2455388.82929 R 20.4229 0.2098 True
2455394.80395 R 19.6112 0.162 True
2455394.85017 R 20.0161 0.2002 True
No data from iPTF
 
