2455039.84428 R 19.3864 0.0965 False
2455414.00097 R 19.2818 0.1942 True
2455414.73925 R 19.5791 0.202 True
2455414.78284 R 19.1305 0.1378 True
2455417.87007 R 19.0421 0.147 True
2455417.91294 R 19.0795 0.1168 True
2455420.91874 R 18.8341 0.1304 True
2455420.96286 R 18.8722 0.1032 True
2455424.77058 R 18.5216 0.0693 True
2455424.81354 R 18.3893 0.0657 True
2455427.78921 R 19.0157 0.0901 True
2455427.83279 R 18.7915 0.0679 True
2455437.66726 R 18.6455 0.1356 True
2455437.7102 R 18.9868 0.1656 True
2455440.96391 R 19.0478 0.1088 True
2455441.00758 R 18.5693 0.1033 True
2455444.66545 R 19.145 0.1255 True
2455444.70918 R 19.095 0.0946 True
2455448.73727 R 19.567 0.0821 True
2455448.78249 R 19.0526 0.0944 True
2455452.71691 R 19.1401 0.0826 True
2455452.76074 R 19.1534 0.083 True
2455456.70709 R 19.1808 0.1326 True
2455464.75825 R 19.822 0.1817 True
2455471.75043 R 19.1391 0.1129 True
2455527.61719 R 18.6053 0.1195 True
2456503.78954 R 19.6388 0.1689
2456503.82949 R 19.7164 0.1683
2456505.81203 R 19.9194 0.1671
2456505.95365 R 19.2738 0.151
2456507.81499 R 19.9074 0.1523
2456510.73147 R 19.4472 0.154
2456512.77904 R 20.3791 0.1934
2456513.77062 R 19.7213 0.1304
2456514.8205 R 19.9114 0.191
2456515.80115 R 19.9162 0.1783
2456516.74944 R 20.0046 0.1785
2456517.74473 R 20.097 0.1878
2456518.76662 R 20.2131 0.2132
2456519.70494 R 19.7913 0.2152
2456532.87438 R 19.857 0.1402
2456539.88704 R 20.8505 0.1645
2456542.97753 R 19.4974 0.1761
2456563.78936 R 20.1658 0.1574
2456563.82203 R 19.9817 0.207
2456565.6409 R 20.1069 0.2095
2456569.74856 R 19.3626 0.1502
2456572.61279 R 19.3745 0.1539
2456593.64047 R 20.1183 0.1724
2456599.83245 R 19.107 0.1353
2456605.67911 R 19.5131 0.1735
2456886.86124 R 19.4931 0.1535
2457284.65207 R 19.5211 0.1069
