No data from PTF
 
2456628.5802 R 18.1629 0.0533
2456628.62272 R 18.1225 0.0323
2456628.66578 R 18.1129 0.028
2456628.71205 R 18.0947 0.0256
2456628.78005 R 18.1195 0.0289
2456628.82975 R 18.0191 0.0257
2456628.87818 R 18.0542 0.0449
