2456046.65214 R 17.4925 0.0656 True
2456789.94295 R 18.4371 0.0868
2456789.97588 R 18.3467 0.051
2456790.384345 R 18.3119 0.0395
2456790.79281 R 18.2905 0.1075
2456790.82799 R 18.0973 0.0988
2456791.80074 R 18.2186 0.0878
2456791.83584 R 18.3804 0.0851
2456792.8127 R 18.216 0.0899
2456792.827605 R 18.2279 0.0359
2456792.84251 R 18.3025 0.0873
2456793.8862 R 18.2439 0.0674
2456793.91384 R 18.0781 0.0765
2456794.86279 R 18.3955 0.0966
2456794.90225 R 18.1342 0.085
2456795.86797 R 18.2195 0.0361
2456795.88187 R 18.1878 0.0979
2456796.88733 R 18.1226 0.0388
2456796.92061 R 18.1615 0.041
2456801.87911 R 18.2074 0.0303
2456801.90682 R 18.1838 0.0327
2456802.36847 R 18.2093 0.0212
2456802.83012 R 18.2353 0.0333
2456802.86046 R 18.2394 0.0304
2456803.82655 R 18.319 0.0344
2456803.86285 R 18.2527 0.0315
2456804.8256 R 18.2989 0.0316
2456804.840535 R 18.248 0.0216
2456804.85547 R 18.2621 0.0361
2456805.82404 R 18.3194 0.048
2456819.69537 R 18.9398 0.1097
2456819.72899 R 19.1687 0.0975
2456820.72029 R 18.9511 0.1412
2456821.69531 R 18.9542 0.1452
2456821.72058 R 19.0352 0.1094
2456822.69618 R 18.7124 0.1139
2456822.708825 R 18.9735 0.0506
2456822.72147 R 18.8196 0.1085
2456823.75981 R 18.9109 0.0558
2456823.75981 R 19.0787 0.0827
2456823.78516 R 18.9019 0.167
2456824.78323 R 18.9746 0.049
2456824.78323 R 19.0398 0.0742
2456825.75755 R 18.9426 0.06
2456825.78453 R 19.0858 0.0414
2456825.78453 R 18.9966 0.0793
2456826.77525 R 18.932 0.0751
2456826.787895 R 19.1142 0.0383
2456826.80054 R 19.3627 0.1046
2456827.76579 R 19.1687 0.062
2456827.77837 R 19.2719 0.0447
2456827.79095 R 19.2409 0.0854
2456828.89341 R 19.2068 0.1016
2456828.90721 R 19.2904 0.0402
2456828.92101 R 19.3071 0.0805
2456829.82723 R 19.234 0.086
2456829.84102 R 19.3059 0.039
2456829.85481 R 19.3848 0.0867
2456830.83973 R 19.1916 0.068
2456830.85353 R 19.2573 0.0374
2456830.86733 R 19.3434 0.0668
2456831.88126 R 19.3416 0.067
2456831.91054 R 19.3438 0.0714
