2455561.94575 R 17.8314 0.0768 False
2456324.85973 R 18.377 0.0433
2456324.90576 R 18.2978 0.043
2456324.94309 R 18.2497 0.0427
2456327.84831 R 18.3706 0.0299
2456328.01707 R 18.1334 0.0329
2456328.05443 R 18.1301 0.0251
2456328.9572 R 18.3316 0.0221
2456329.06719 R 18.1179 0.038
2456329.84698 R 18.4179 0.0599
2456330.06486 R 18.2676 0.0285
2456330.84028 R 18.3651 0.027
2456335.91582 R 18.3792 0.0274
2456336.04078 R 18.2444 0.0336
2456336.82508 R 18.1594 0.0375
2456336.8645 R 18.3725 0.0296
2456337.05983 R 18.4155 0.0449
2456337.96138 R 18.1677 0.0293
2456338.06698 R 18.4813 0.0613
2456338.81854 R 17.0616 0.0762
2456338.90616 R 18.5798 0.1286
2456340.94794 R 18.3685 0.0233
2456340.98388 R 18.4559 0.024
2456340.98388 R 18.3581 0.0254
2456341.01696 R 18.5518 0.0288
2456341.97837 R 18.5175 0.0301
2456342.01017 R 18.5227 0.0248
2456342.03999 R 18.559 0.0259
2456354.89323 R 18.8943 0.1144
2456354.92325 R 18.9662 0.0797
2456354.92325 R 18.9158 0.0762
2456354.9528 R 19.1595 0.1108
2456362.80542 R 19.6836 0.1257
2456363.81439 R 20.2661 0.0974
2456363.91564 R 20.3205 0.0907
2456363.91564 R 20.3013 0.1042
2456363.94516 R 20.3177 0.1195
2456368.91139 R 20.5798 0.1237
2456369.81384 R 19.9166 0.1005
2456369.84317 R 20.0162 0.0982
2456369.84317 R 20.3526 0.154
2456369.87637 R 20.4523 0.1402
2456370.95169 R 20.5491 0.1965
2456373.989 R 20.6632 0.1265
2456375.75315 R 20.1726 0.1945
2456375.78316 R 19.6565 0.2117
2456382.73418 R 19.8643 0.1381
2456382.78066 R 20.242 0.1068
2456382.78066 R 20.1473 0.2047
2456382.81084 R 20.7843 0.1979
2456385.78285 R 20.2011 0.1204
2456385.81757 R 20.4572 0.1379
2456385.81757 R 20.3835 0.0967
2456385.84766 R 20.4006 0.1855
2456386.82904 R 19.5309 0.1117
2456386.85858 R 19.8739 0.106
2456387.85606 R 19.6908 0.1284
2456387.89561 R 19.1706 0.1112
2456387.89561 R 20.0218 0.088
2456387.92503 R 20.7254 0.1357
2456389.84741 R 20.4952 0.1447
2456389.87706 R 20.092 0.0911
2456389.87706 R 19.1839 0.1085
2456389.90684 R 20.2312 0.1123
2456390.87657 R 20.0995 0.169
2456390.90556 R 21.0504 0.1411
2456392.81197 R 19.5174 0.1034
2456392.84222 R 20.7295 0.1836
2456395.83234 R 20.4358 0.1106
2456395.86204 R 20.7025 0.1234
2456396.66063 R 19.7549 0.1495
2456403.78446 R 20.1782 0.1417
2456403.78446 R 19.2055 0.1765
2456412.66266 R 19.2105 0.1131
2456412.69215 R 20.8051 0.2056
2456412.69215 R 20.2913 0.0984
2456413.66203 R 20.3063 0.1412
2456413.69118 R 20.2325 0.0979
2456413.69118 R 20.0613 0.1617
2456413.72035 R 20.621 0.1498
2456414.82943 R 19.8057 0.1404
2456416.92314 R 20.6336 0.1871
2456417.90291 R 19.8803 0.1623
2456423.71814 R 20.6624 0.1603
2456424.71108 R 20.2861 0.1464
2456424.89722 R 19.7028 0.114
2456425.66523 R 19.5273 0.1344
2456426.71657 R 19.8578 0.173
2456427.90819 R 20.1361 0.189
2456428.70727 R 19.8189 0.121
2456429.82501 R 20.4831 0.1494
2456433.823 R 19.1049 0.1678
2456442.7988 R 20.6998 0.1523
2456443.72341 R 21.0924 0.1993
2456444.73922 R 20.5279 0.1371
2456445.735 R 20.9735 0.1625
2456446.72922 R 20.6251 0.1881
2456446.80818 R 20.9879 0.1722
2456447.81231 R 20.3885 0.1859
2456448.81133 R 20.8518 0.1626
2456449.72314 R 20.0757 0.1309
2456450.71412 R 20.0279 0.1637
2456450.80495 R 20.4223 0.2101
2456451.7253 R 20.9222 0.1619
2456451.79833 R 20.6522 0.2048
2456452.70073 R 19.9 0.1617
2456452.80418 R 20.9483 0.1642
2456455.82183 R 19.9698 0.1744
2456460.7916 R 19.71 0.1845
2457070.49345 g 20.9396 0.1513
