2455975.74079 R 19.1603 0.0886 True
2455978.83663 R 18.3249 0.0351 True
2455978.88213 R 18.2421 0.0406 True
2455981.80126 R 17.8544 0.0232 True
2455981.84541 R 17.7783 0.0233 True
2455989.80082 R 17.56 0.0367 True
2456009.75603 R 18.2748 0.0283 True
2456009.75726 R 18.2684 0.0273 True
No data from iPTF
 
