2455447.74319 R 20.2669 0.2052 True
2455447.79409 R 20.5887 0.155 True
2455450.76096 R 20.6492 0.139 True
2455450.80388 R 20.7297 0.2101 True
2455454.78337 R 20.8007 0.2074 True
No data from iPTF
 
