2455183.75044 R 19.4069 0.2012 True
2455183.79422 R 19.6826 0.1136 True
2455193.06479 R 19.7644 0.1956 True
2455203.82704 R 20.2316 0.1703 True
2455203.87157 R 19.6586 0.2001 True
2455206.04038 R 20.1504 0.1849 True
2455207.04971 R 19.5139 0.1863 True
No data from iPTF
 
