No data from PTF
 
2457540.78381 R 19.3842 0.0825
2457540.81729 g 19.6799 0.1231
2457540.85041 g 19.8351 0.0908
2457547.77575 R 19.7601 0.098
2457547.80809 g 19.9977 0.1382
2457547.8401 g 19.9241 0.1117
2457551.8567 g 19.8755 0.092
