2455827.84985 g 20.3663 0.0942 True
2455827.89383 g 20.4106 0.1114 True
2455830.8409 g 20.4194 0.0957 True
2455830.88822 g 20.4533 0.1173 True
2455833.7963 g 20.4092 0.0986 True
2455833.85623 g 20.7131 0.1421 True
2455837.87766 g 20.4879 0.2081 True
No data from iPTF
 
