2456183.83904 g 22.5511 0.1635 True
2456183.8823 g 22.5396 0.1705 True
2456185.82995 g 22.2216 0.1617 True
2456185.8674 g 22.6857 0.2053 True
2456186.83093 g 22.026 0.17 True
2456186.86865 g 22.2026 0.1433 True
2456186.90384 g 22.258 0.1754 True
2456186.94007 g 22.2372 0.1439 True
2456186.97492 g 21.8605 0.1642 True
2456187.00763 g 22.273 0.1783 True
2456187.84027 g 22.0769 0.199 True
2456187.88833 g 21.8602 0.1702 True
2456187.92162 g 22.2599 0.1372 True
2456187.95608 g 22.4291 0.1547 True
2456188.7873 g 22.1212 0.1689 True
2456188.84223 g 22.6335 0.2067 True
2456188.89565 g 22.2074 0.1669 True
2456188.93271 g 22.1672 0.1548 True
2456188.97464 g 22.0753 0.197 True
2456189.93266 R 22.9433 0.1873 True
2456190.00559 R 23.1782 0.2159 True
2456190.78422 g 21.8579 0.2066 True
2456190.84628 g 22.0494 0.1338 True
2456190.90029 g 22.347 0.1771 True
2456190.93757 g 22.4289 0.1631 True
2456190.97778 g 22.264 0.1461 True
2456191.80338 g 21.9287 0.1263 True
2456191.88292 g 22.068 0.1372 True
2456191.95081 g 22.18 0.1604 True
2456191.99104 g 22.091 0.153 True
2456192.89289 g 22.0672 0.1589 True
2456193.83565 R 23.0351 0.1133 True
2456194.81204 R 23.3332 0.1838 True
2456194.85383 R 23.6358 0.2114 True
2456194.8975 R 23.0494 0.1599 True
2456194.93566 R 23.1246 0.1537 True
2456195.00809 R 22.8032 0.1925 True
2456195.81675 R 22.5124 0.1932 True
2456195.9258 R 22.9914 0.2036 True
2456195.96384 R 22.8483 0.1888 True
2456196.98622 R 22.8588 0.1716 True
2456198.00588 R 23.4919 0.1738 True
No data from iPTF
 
