2455400.78917 R 19.454 0.1412 True
2455400.8327 R 19.5984 0.1457 True
2455412.86703 R 19.6687 0.1302 True
2455412.91336 R 19.6744 0.14 True
2455453.67317 R 20.1402 0.128 True
No data from iPTF
 
