2455460.75468 R 18.5213 0.0859 True
2455460.81922 R 18.5825 0.0652 True
2455516.83586 R 20.106 0.1925 True
2455516.8802 R 19.7724 0.1768 True
2455537.6364 R 19.9694 0.13 True
2455540.5877 R 20.0307 0.1746 True
2455540.63132 R 20.062 0.1537 True
2455543.59144 R 20.0209 0.1509 True
No data from iPTF
 
