2455054.80868 R 19.6144 0.196 True
2455055.71071 R 19.4559 0.104 True
2455061.72877 R 19.0713 0.0665 True
2455061.80183 R 19.0203 0.1152 True
2455081.66854 R 20.0171 0.1721 True
No data from iPTF
 
