2455415.95135 R 18.5155 0.096 True
2455418.97601 R 18.9515 0.1263 True
2455423.76145 R 19.5241 0.168 True
2455423.84431 R 19.0765 0.1226 True
2455426.86519 R 18.7174 0.099 True
2455471.84587 R 19.0342 0.1308 True
2457257.85618 g 21.3446 0.1829
2457664.84701 R 20.4929 0.2146
2457666.89444 g 20.3779 0.1809
2457666.93329 R 20.0559 0.1751
2457667.812 g 19.9834 0.1524
2457667.84968 R 20.2814 0.1497
2457668.79128 g 19.9404 0.1104
2457668.83639 R 19.753 0.1373
2457669.89586 R 18.8958 0.1568
2457670.80428 g 19.8908 0.1302
2457670.84432 R 19.4679 0.0893
2457682.69953 g 19.4662 0.0797
2457682.76846 R 18.8927 0.0935
2457688.74882 R 18.8698 0.202
2457694.76351 R 19.5621 0.1492
2457697.74427 R 19.4706 0.1147
2457700.73797 R 19.6919 0.1611
