2456187.929 g 20.7986 0.1684 True
2456188.8335 g 21.3993 0.2154 True
2456189.84735 R 20.0268 0.1478 True
2456189.88431 R 19.5809 0.154 True
2456189.92248 R 20.4196 0.1745 True
2456190.69037 g 20.323 0.1144 True
2456190.72972 g 20.4018 0.1059 True
2456190.77171 g 20.3758 0.1487 True
2456190.82928 g 20.9462 0.1374 True
2456190.87178 g 20.2221 0.1163 True
2456190.91356 g 20.1696 0.1012 True
2456190.95177 g 20.5308 0.115 True
2456191.68948 g 20.0665 0.103 True
2456191.73179 g 20.2961 0.1293 True
2456191.77384 g 20.214 0.0862 True
2456191.85956 g 20.2928 0.107 True
2456191.90291 g 19.9311 0.0822 True
2456191.94719 g 20.1201 0.1024 True
2456192.78024 g 19.8101 0.0728 True
2456192.86417 g 20.0882 0.1201 True
2456192.90181 g 19.7375 0.0704 True
2456193.76274 R 19.3407 0.1238 True
2456193.85332 R 19.468 0.1542 True
2456194.73321 R 19.2069 0.098 True
2456194.77463 R 19.0947 0.0798 True
2456194.81683 R 19.1304 0.0847 True
2456194.85981 R 19.1207 0.0553 True
2456194.90123 R 18.9974 0.0617 True
2456194.93803 R 19.4538 0.0768 True
2456195.68581 R 19.0321 0.1264 True
2456195.74479 R 19.0705 0.0896 True
2456195.78668 R 19.1401 0.1045 True
2456195.82542 R 19.1477 0.0883 True
2456195.87131 R 19.1978 0.1055 True
2456195.91295 R 18.9286 0.057 True
2456195.95076 R 18.7306 0.0937 True
2456196.70644 R 18.6391 0.112 True
2456196.74828 R 18.7392 0.1269 True
2456196.78943 R 18.8336 0.1301 True
2456196.82865 R 18.7698 0.1338 True
2456196.88444 R 18.8633 0.1351 True
2456196.92222 R 18.4611 0.1105 True
No data from iPTF
 
